Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
Daley Blind,Girona R,Netherlands,180,72,34,Left foot,C,CB,"['Centre Back', 'Left Back', 'Defensive Midfielder', 'Left Midfielder']","['Right Back', 'Centre Midfielder']",76,Spanish League,Europe,60,74,67,77,75,74,56,67,69,79,79,75,70,79,56,64,72,73,66,71,73,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Quilindschy Hartman,Feyenoord Rotterdam,Netherlands,183,72,23,Left foot,A,LB,['Left Back'],['Left Midfielder'],75,Eredivisie,Europe,62,69,71,67,69,66,60,61,63,64,62,69,70,62,79,75,66,70,62,65,75,40,40,40,40,40,Almost Never,Medium,Standard,Medium
Mats Wieffer,Brighton WB,Netherlands,188,78,25,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],75,English League,Europe,61,69,61,65,73,69,61,69,55,60,69,67,72,71,65,62,69,67,73,59,77,40,40,40,40,40,Occasionally,High,Unwavering,High
Brian Brobbey,AFC Ajax,Netherlands,180,78,22,Right foot,B,CF,['Centre Forward'],"['Left Wing Forward', 'Right Wing Forward', 'Second Striker']",75,Eredivisie,Europe,73,66,68,62,62,60,69,62,59,61,48,53,60,55,77,74,71,69,80,69,72,40,40,40,40,40,Occasionally,High,Standard,Medium
C. Summerville,West Ham RB,Netherlands,174,67,23,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",[],75,English League,Europe,68,71,74,67,62,65,69,46,61,64,40,44,57,52,79,84,66,49,55,75,70,40,40,40,40,40,Rarely,Medium,Standard,Medium
Sam Beukema,Bologna RB,Netherlands,188,77,26,Right foot,C,CB,['Centre Back'],[],75,Italian League,Europe,54,63,61,58,71,66,53,71,59,58,71,72,71,73,64,62,68,73,75,60,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
Noa Lang,PSV Eindhoven,Netherlands,179,70,25,Right foot,B,LWF,"['Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Centre Forward']",75,Eredivisie,Europe,68,71,75,71,68,65,65,55,62,72,48,48,58,64,73,78,69,60,60,71,70,40,40,40,40,40,Occasionally,High,Standard,Low
Joey Veerman,PSV Eindhoven,Netherlands,185,75,26,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",[],75,Eredivisie,Europe,60,74,65,70,76,79,61,60,74,77,60,61,65,61,63,64,75,64,61,70,75,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Justin Kluivert,Bournemouth RB,Netherlands,172,66,25,Right foot,A,AMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker', 'Centre Forward']",75,English League,Europe,67,71,75,65,72,74,64,58,60,69,48,56,65,54,79,77,76,66,60,75,68,40,40,40,40,40,Occasionally,High,Standard,Medium
Calvin Stengs,Feyenoord Rotterdam,Netherlands,182,74,26,Left foot,C,RWF,"['Centre Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Right Midfielder', 'Left Wing Forward']",75,Eredivisie,Europe,66,73,72,69,71,68,66,56,67,73,48,54,64,60,73,77,72,60,60,72,71,40,40,40,40,40,Occasionally,High,Standard,Low
Gustavo Hamer,Sheffield RB,Netherlands,169,61,27,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Attacking Midfielder', 'Second Striker']",75,English 2nd Division,Europe,60,71,66,69,75,73,62,55,71,72,64,64,79,72,66,69,73,69,58,78,79,40,40,40,40,40,Rarely,High,Standard,Medium
Guus Til,PSV Eindhoven,Netherlands,186,79,27,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Right Midfielder', 'Second Striker']",75,Eredivisie,Europe,68,74,67,70,72,68,72,65,61,65,56,60,67,63,69,70,72,65,63,64,76,40,40,40,40,40,Occasionally,High,Unwavering,High
Jerdy Schouten,PSV Eindhoven,Netherlands,185,80,27,Right foot,B,DMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Centre Back'],75,Eredivisie,Europe,58,70,62,69,74,71,59,64,58,61,69,72,73,72,64,62,69,69,73,61,77,40,40,40,40,40,Rarely,High,Unwavering,High
Justin Bijlow,Feyenoord Rotterdam,Netherlands,190,78,26,Right foot,C,GK,['Goalkeeper'],[],75,Eredivisie,Europe,40,54,44,46,54,57,40,41,55,44,48,41,51,58,58,54,64,71,67,52,60,71,66,69,76,72,Rarely,High,Standard,Low
B. van den Boomen,AFC Ajax,Netherlands,188,75,29,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Centre Back', 'Right Midfielder']",75,Eredivisie,Europe,61,73,63,69,77,81,66,60,81,77,60,61,61,64,61,63,77,58,66,58,75,40,40,40,40,40,Occasionally,High,Standard,High
Jerry St. Juste,Sporting CP,Netherlands,185,71,28,Right foot,C,CB,"['Centre Back', 'Right Back']","['Defensive Midfielder', 'Right Midfielder']",75,Liga Portugal Betclic,Europe,56,65,64,60,68,63,51,67,53,58,65,69,63,66,85,80,62,77,65,58,68,40,40,40,40,40,Rarely,Medium,Standard,Low
Nick Olij,Sparta Rotterdam,Netherlands,184,74,29,Right foot,A,GK,['Goalkeeper'],[],75,Eredivisie,Europe,40,53,41,40,61,64,40,41,58,55,55,49,45,58,58,56,71,69,69,50,61,72,68,72,73,70,Rarely,Medium,Standard,Medium
Hans Hateboer,Stade Rennais FC,Netherlands,185,72,30,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back', 'Right Wing Forward']",75,Ligue 1 McDonald's,Europe,65,68,67,64,68,68,60,69,53,60,64,65,73,73,75,74,69,70,70,64,77,40,40,40,40,40,Rarely,Medium,Standard,Low
Kenny Tete,Fulham W,Netherlands,180,71,29,Right foot,C,RB,"['Left Back', 'Right Back']","['Centre Back', 'Right Midfielder']",75,English League,Europe,60,66,68,65,66,71,55,65,53,61,67,73,76,71,76,73,66,71,65,69,75,40,40,40,40,40,Rarely,Medium,Standard,Medium
Joël Veltman,Brighton WB,Netherlands,184,75,32,Right foot,C,RB,"['Centre Back', 'Right Back', 'Right Midfielder']",[],75,English League,Europe,59,70,67,71,71,71,54,69,53,60,72,75,80,77,68,67,64,76,71,61,75,40,40,40,40,40,Rarely,High,Unwavering,High
Jasper Cillessen,Las Palmas AA,Netherlands,185,83,35,Right foot,B,GK,['Goalkeeper'],[],75,Spanish League,Europe,40,53,45,41,57,62,40,43,53,43,49,43,49,58,56,60,72,67,70,47,56,72,68,69,73,71,Rarely,Medium,Standard,Low
Georginio Wijnaldum,Free Agents,Netherlands,175,69,34,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",75,Free Agent,Europe,67,75,70,70,74,70,65,68,63,68,58,61,64,61,69,72,69,72,65,73,77,40,40,40,40,40,Rarely,High,Standard,Medium
Stijn van Gassel,N.E.C. Nijmegen,Netherlands,186,79,28,Left foot,C,GK,['Goalkeeper'],[],74,Eredivisie,Europe,40,49,43,42,58,58,40,47,49,42,42,40,42,60,62,62,66,65,71,52,60,72,66,69,72,72,Rarely,Medium,Inconsistent,High
Tijjani Noslin,S.S. Lazio,Netherlands,182,79,25,Right foot,B,RWF,"['Left Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Centre Forward']","['Right Back', 'Left Wing Forward', 'Second Striker']",74,Italian League,Europe,69,66,72,65,62,61,64,61,60,67,52,56,61,61,79,77,69,69,67,67,70,40,40,40,40,40,Rarely,High,Standard,Medium
Jayden Oosterwolde,Fenerbahçe SK,Netherlands,189,75,23,Left foot,C,LB,"['Centre Back', 'Left Back']",['Left Midfielder'],74,Trendyol Süper Lig,Europe,58,62,65,61,62,67,51,66,51,61,66,68,63,61,83,75,62,66,68,56,74,40,40,40,40,40,Almost Never,Medium,Standard,Medium
Jeffrey de Lange,Olympique de Marseille,Netherlands,188,78,26,Right foot,C,GK,['Goalkeeper'],[],74,Ligue 1 McDonald's,Europe,40,49,40,44,56,60,40,40,53,48,48,46,52,58,60,58,64,71,69,51,58,72,67,69,71,68,Rarely,Medium,Standard,Medium
Jordan Teze,AS Monaco,Netherlands,181,68,25,Right foot,C,RB,"['Centre Back', 'Right Back']",['Right Midfielder'],74,Ligue 1 McDonald's,Europe,58,66,64,60,69,67,54,68,60,64,69,68,67,70,74,72,61,73,74,65,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
Joël Piroe,Leeds W,Netherlands,185,81,25,Left foot,C,CF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Right Midfielder', 'Right Wing Forward']",74,English 2nd Division,Europe,69,70,63,64,63,59,73,62,60,64,44,49,58,60,70,66,76,59,72,60,74,40,40,40,40,40,Rarely,High,Standard,High
Zian Flemming,Burnley RB,Netherlands,185,85,26,Right foot,C,AMF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Left Wing Forward', 'Right Wing Forward']",74,English 2nd Division,Europe,70,72,66,62,68,65,69,63,60,62,57,61,75,70,70,68,76,66,73,62,79,40,40,40,40,40,Occasionally,High,Standard,High
Azor Matusiwa,Stade Rennais FC,Netherlands,173,72,26,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Right Back', 'Attacking Midfielder']",74,Ligue 1 McDonald's,Europe,56,67,60,63,68,69,53,65,55,59,70,73,78,78,69,66,64,69,68,70,79,40,40,40,40,40,Rarely,Medium,Standard,Medium
Robert Lewandowski,FC Barcelona,Poland,185,81,36,Right foot,B,CF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",82,Spanish League,Europe,82,77,70,69,64,60,80,77,72,65,40,40,55,53,68,61,77,72,73,67,64,40,40,40,40,40,Occasionally,High,Unwavering,High
Wojciech Szczęsny,FC Barcelona,Poland,196,90,34,Right foot,C,GK,['Goalkeeper'],[],79,Spanish League,Europe,40,53,42,48,56,59,40,40,53,45,46,45,48,58,56,51,70,67,74,51,55,75,70,70,75,74,Rarely,Medium,Unwavering,Medium
Jakub Kiwior,Arsenal FC,Poland,189,75,24,Left foot,C,CB,"['Centre Back', 'Left Back', 'Defensive Midfielder']",[],78,English League,Europe,58,65,65,70,64,68,50,68,55,55,72,75,73,73,69,69,62,73,74,58,79,40,40,40,40,40,Rarely,Medium,Standard,Medium
Piotr Zieliński,Internazionale Milano,Poland,180,75,30,Right foot,D,CMF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",78,Italian League,Europe,71,77,73,71,77,75,67,56,67,71,60,61,65,62,74,72,77,63,64,71,75,40,40,40,40,40,Regularly,Very High,Unwavering,High
Marcin Bułka,OGC Nice,Poland,199,99,25,Right foot,C,GK,['Goalkeeper'],[],77,Ligue 1 McDonald's,Europe,40,53,41,40,53,54,40,51,53,45,40,40,42,58,50,48,67,63,75,51,53,70,67,69,74,78,Rarely,Medium,Standard,Medium
Matty Cash,Aston RB,Poland,185,64,27,Right foot,C,RB,"['Right Back', 'Right Midfielder']",[],77,English League,Europe,64,69,72,71,67,70,58,52,54,60,64,71,80,73,76,74,69,60,64,70,81,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Łukasz Skorupski,Bologna RB,Poland,188,90,33,Right foot,D,GK,['Goalkeeper'],[],77,Italian League,Europe,40,53,47,45,53,56,43,46,53,44,45,43,44,60,52,54,65,71,75,49,58,73,71,75,74,71,Rarely,Medium,Standard,Medium
Nicola Zalewski,Internazionale Milano,Poland,175,70,22,Right foot,C,LMF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Left Back', 'Centre Midfielder', 'Right Midfielder', 'Second Striker']",76,Italian League,Europe,65,72,74,71,67,69,58,53,64,69,56,56,60,60,77,79,66,60,60,72,75,40,40,40,40,40,Occasionally,High,Standard,High
Sebastian Szymański,Fenerbahçe SK,Poland,174,60,25,Left foot,B,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker']",76,Trendyol Süper Lig,Europe,68,70,74,74,73,69,68,56,72,74,59,64,67,64,72,76,73,59,57,72,73,40,40,40,40,40,Rarely,Medium,Standard,Medium
Arek Milik,Piemonte BN,Poland,186,78,30,Left foot,C,CF,"['Second Striker', 'Centre Forward']",[],76,Italian League,Europe,76,72,64,62,63,61,75,71,72,70,48,52,57,55,64,60,78,66,73,61,65,40,40,40,40,40,Rarely,Medium,Standard,Medium
Radosław Majecki,AS Monaco,Poland,193,75,25,Right foot,A,GK,['Goalkeeper'],[],75,Ligue 1 McDonald's,Europe,40,53,49,48,58,57,40,51,49,46,47,46,52,61,53,50,70,67,68,52,56,71,67,68,73,72,Rarely,Medium,Standard,Medium
Krzysztof Piątek,RAMS Başakşehir FK,Poland,183,77,29,Right foot,E,CF,['Centre Forward'],['Second Striker'],75,Trendyol Süper Lig,Europe,73,64,61,62,59,56,75,74,53,60,43,50,58,53,68,65,72,74,75,62,69,40,40,40,40,40,Occasionally,High,Standard,Medium
P. Frankowski,Galatasaray SK,Poland,176,70,29,Right foot,C,RMF,"['Right Back', 'Left Midfielder', 'Right Midfielder', 'Right Wing Forward']","['Left Back', 'Attacking Midfielder', 'Left Wing Forward']",75,Trendyol Süper Lig,Europe,66,67,68,64,67,68,64,56,61,64,60,63,61,64,80,81,65,66,61,68,75,40,40,40,40,40,Occasionally,High,Standard,Medium
Bartłomiej Drągowski,Free Agents,Poland,191,74,27,Right foot,C,GK,['Goalkeeper'],[],75,Free Agent,Europe,40,49,43,43,51,52,40,40,49,45,44,43,48,58,50,58,71,64,70,51,55,71,67,71,74,72,Rarely,Medium,Inconsistent,High
Łukasz Fabiański,West Ham RB,Poland,190,83,39,Right foot,C,GK,['Goalkeeper'],[],75,English League,Europe,40,53,43,44,53,54,42,40,53,41,44,40,43,58,50,53,65,65,67,48,53,72,76,64,74,71,Rarely,Low,Standard,Medium
Adam Buksa,Midtjylland SR,Poland,191,88,28,Left foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Right Wing Forward', 'Second Striker']",74,Danish League,Europe,72,66,62,62,61,55,72,72,54,59,49,51,61,53,64,63,71,77,80,56,67,40,40,40,40,40,Rarely,High,Standard,Low
Jakub Moder,Feyenoord Rotterdam,Poland,188,78,25,Right foot,C,CMF,['Centre Midfielder'],"['Left Back', 'Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",74,Eredivisie,Europe,62,71,68,72,71,72,61,63,63,65,60,67,68,67,66,64,79,60,70,59,73,40,40,40,40,40,Regularly,Very High,Standard,Low
Karol Świderski,Charlotte BBGW,Poland,184,77,27,Left foot,C,CF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Left Wing Forward', 'Right Wing Forward']",74,American League,Europe,72,69,64,69,65,62,71,69,62,64,51,52,62,60,65,69,70,64,69,60,78,40,40,40,40,40,Occasionally,High,Standard,Medium
Paweł Dawidowicz,Verona GB,Poland,189,80,29,Right foot,D,CB,"['Centre Back', 'Defensive Midfielder']",[],74,Italian League,Europe,54,61,56,60,67,64,53,67,52,54,71,71,72,69,65,60,66,69,75,52,71,40,40,40,40,40,Rarely,Medium,Standard,Low
Jan Bednarek,Southampton RW,Poland,189,77,28,Right foot,C,CB,['Centre Back'],['Right Back'],74,English League,Europe,50,57,54,55,60,64,49,71,49,52,71,74,76,74,62,60,68,69,75,53,71,40,40,40,40,40,Rarely,Medium,Standard,High
Michał Skóraś,Brugge BZ,Poland,172,64,24,Right foot,C,LWF,"['Left Wing Forward', 'Right Wing Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",73,Belgian League,Europe,69,69,72,67,65,64,62,56,62,70,55,58,63,60,73,77,71,60,58,71,69,40,40,40,40,40,Occasionally,High,Standard,Medium
Adrian Benedyczak,Parma GB,Poland,190,81,24,Right foot,C,LWF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker']",73,Italian League,Europe,70,66,66,63,62,59,71,68,57,61,48,50,55,59,76,71,69,67,73,64,74,40,40,40,40,40,Occasionally,High,Standard,High
Bartosz Slisz,Atlanta RB,Poland,179,76,25,Right foot,B,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],73,American League,Europe,60,67,64,71,72,73,55,62,65,60,62,69,75,72,63,62,69,62,62,69,84,40,40,40,40,40,Almost Never,Medium,Unwavering,High
Kamil Piatkowski,Kasımpaşa SK,Poland,191,87,24,Right foot,D,CB,['Centre Back'],"['Right Back', 'Right Midfielder']",73,Trendyol Süper Lig,Europe,50,62,58,58,64,60,46,72,50,59,69,67,71,65,70,60,60,69,77,55,71,40,40,40,40,40,Rarely,Medium,Standard,Medium
Tymoteusz Puchacz,Plymouth G,Poland,180,81,25,Left foot,C,LB,['Left Back'],"['Left Midfielder', 'Left Wing Forward']",73,English 2nd Division,Europe,63,63,64,60,67,64,55,67,64,67,60,63,65,61,79,75,69,65,73,63,75,40,40,40,40,40,Rarely,Medium,Standard,Medium
Jakub Kamiński,Free Agents,Poland,179,68,22,Right foot,C,LWF,"['Left Wing Forward', 'Right Wing Forward']","['Left Midfielder', 'Right Midfielder']",73,Free Agent,Europe,62,75,72,69,65,67,64,60,63,67,55,57,64,60,73,75,70,60,56,69,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
Michał Helik,Oxford BY,Poland,191,80,29,Right foot,C,CB,['Centre Back'],['Right Back'],73,English 2nd Division,Europe,48,60,50,52,60,63,50,74,48,55,74,69,69,73,59,54,71,66,77,55,74,40,40,40,40,40,Almost Never,Medium,Unwavering,High
Mateusz Bogusz,Free Agents,Poland,175,68,23,Right foot,C,AMF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward']",73,Free Agent,Europe,72,69,67,64,67,72,71,61,70,69,56,58,62,57,67,70,73,62,63,67,77,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Arkadiusz Reca,Spezia Calcio,Poland,187,76,29,Left foot,C,LB,"['Left Back', 'Left Midfielder', 'Left Wing Forward']",[],73,Serie BKT,Europe,64,65,67,61,64,68,60,60,56,61,62,61,64,61,78,76,67,63,67,60,71,40,40,40,40,40,Rarely,Medium,Standard,Medium
Paweł Bochniewicz,SC Heerenveen,Poland,194,85,28,Left foot,C,CB,['Centre Back'],['Defensive Midfielder'],73,Eredivisie,Europe,54,62,54,60,70,63,57,71,48,52,71,69,67,65,61,59,64,67,74,56,70,40,40,40,40,40,Almost Never,Medium,Inconsistent,Medium
Mateusz Klich,Atlanta RB,Poland,183,82,34,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']",['Defensive Midfielder'],73,American League,Europe,64,70,67,71,74,72,64,56,60,62,60,60,63,62,63,64,72,61,70,67,76,40,40,40,40,40,Rarely,High,Unwavering,High
Przemysław Tytoń,FC Twente Enschede,Poland,194,83,37,Right foot,C,GK,['Goalkeeper'],[],73,Eredivisie,Europe,40,50,40,41,48,54,40,40,49,41,44,41,50,58,40,40,66,58,77,48,50,73,66,67,72,69,Rarely,Medium,Standard,Medium
Maik Nawrocki,Celtic FC,Poland,192,74,23,Right foot,C,CB,['Centre Back'],[],72,Scottish Premiership,Europe,53,60,53,58,59,61,50,64,51,51,68,64,69,63,69,71,67,70,72,52,68,40,40,40,40,40,Occasionally,High,Standard,Low
P. Wiśniewski,Spezia Calcio,Poland,195,88,26,Right foot,C,CB,['Centre Back'],[],72,Serie BKT,Europe,49,58,53,55,60,58,50,71,54,51,68,66,70,64,66,61,63,67,78,54,67,40,40,40,40,40,Rarely,Medium,Standard,Low
Mateusz Lis,Göztepe SK,Poland,192,83,27,Right foot,D,GK,['Goalkeeper'],[],72,Trendyol Süper Lig,Europe,40,48,40,41,50,51,40,45,48,42,43,45,46,58,47,44,62,60,66,49,52,71,67,67,67,75,Rarely,Medium,Standard,Medium
Kamil Jóźwiak,Granada RB,Poland,176,70,26,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Right Back', 'Centre Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",72,Spanish 2nd Division,Europe,64,68,71,66,64,64,62,48,61,66,51,53,67,60,78,77,67,60,57,72,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
S. Walukiewicz,Torino G,Poland,188,85,24,Right foot,B,CB,['Centre Back'],"['Defensive Midfielder', 'Right Midfielder']",72,Italian League,Europe,54,61,60,61,62,60,52,71,53,56,69,70,71,69,62,60,63,70,77,57,66,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
Szymon Żurkowski,Empoli A,Poland,185,77,27,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Italian League,Europe,65,69,70,68,69,66,62,56,58,60,61,63,71,67,70,67,71,60,70,63,75,40,40,40,40,40,Occasionally,Very High,Standard,Medium
Karol Linetty,Torino G,Poland,176,73,29,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Italian League,Europe,61,70,68,65,71,68,61,58,61,63,61,65,72,64,71,69,71,66,62,69,76,40,40,40,40,40,Rarely,High,Standard,Medium
Dominik Marczuk,Salt Lake RB,Poland,177,74,21,Right foot,B,RMF,"['Right Back', 'Right Midfielder', 'Right Wing Forward']",[],71,American League,Europe,65,69,69,64,66,67,60,51,50,64,56,60,64,58,73,69,69,61,60,68,73,40,40,40,40,40,Occasionally,Very High,Unwavering,Medium
Mateusz Łęgowski,Yverdon-les-Bains GW,Poland,181,81,21,Right foot,B,DMF,['Defensive Midfielder'],"['Centre Midfielder', 'Attacking Midfielder']",71,Swiss League,Europe,58,70,65,68,73,70,56,60,64,63,64,63,70,68,66,65,73,61,70,65,74,40,40,40,40,40,Rarely,Medium,Standard,Medium
Patryk Szysz,RAMS Başakşehir FK,Poland,177,70,26,Left foot,C,RWF,"['Right Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",71,Trendyol Süper Lig,Europe,64,61,68,58,56,56,65,51,55,60,55,52,61,63,84,84,66,64,52,62,78,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
Kacper Kozłowski,Gaziantep FK,Poland,183,67,21,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker']",71,Trendyol Süper Lig,Europe,63,71,73,70,69,67,62,62,60,64,62,64,68,58,67,65,64,65,61,69,73,40,40,40,40,40,Regularly,High,Standard,Medium
Jakub Słowik,Konyaspor,Poland,190,85,33,Right foot,C,GK,['Goalkeeper'],[],71,Trendyol Süper Lig,Europe,40,48,40,42,50,57,40,40,49,46,49,44,43,58,54,49,65,62,74,48,56,70,64,67,65,72,Rarely,Medium,Standard,High
Bartosz Bereszyński,U.C. Sampdoria,Poland,183,77,32,Right foot,D,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back']",71,Serie BKT,Europe,60,65,65,61,69,64,56,63,60,65,61,61,69,64,76,72,66,64,62,67,74,40,40,40,40,40,Rarely,High,Standard,Medium
Łukasz Łakomy,Bern GS,Poland,181,76,23,Left foot,B,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],70,Swiss League,Europe,59,69,62,67,71,72,56,61,55,60,70,63,65,63,61,66,64,64,66,65,74,40,40,40,40,40,Rarely,Medium,Unwavering,High
Kacper Urbański,Monza RB,Poland,178,58,20,Right foot,C,AMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Left Midfielder', 'Second Striker', 'Centre Forward']",70,Italian League,Europe,65,72,67,67,71,65,61,62,66,70,58,60,61,61,66,70,67,60,55,70,68,40,40,40,40,40,Rarely,Medium,Standard,Medium
Sebastian Kowalczyk,Houston O,Poland,169,54,26,Right foot,C,AMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker', 'Centre Forward']",70,American League,Europe,65,71,67,67,69,63,65,57,61,62,50,54,65,54,71,77,61,56,50,81,76,40,40,40,40,40,Rarely,Medium,Standard,Medium
Kacper Przybyłko,Lugano SW,Poland,192,86,31,Right foot,C,CF,['Centre Forward'],['Second Striker'],70,Swiss League,Europe,69,60,58,60,61,58,70,73,54,57,47,46,58,50,60,64,68,65,77,55,69,40,40,40,40,40,Occasionally,High,Standard,Medium
Jakub Stolarczyk,Leicester B,Poland,194,79,24,Right foot,C,GK,['Goalkeeper'],[],70,English League,Europe,40,44,40,41,47,52,40,40,43,46,42,40,48,58,50,47,67,63,77,48,49,68,62,66,63,71,Rarely,Medium,Standard,Medium
Przemysław Szymiński,Frosinone Calcio,Poland,184,73,30,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back', 'Defensive Midfielder']",70,Serie BKT,Europe,55,60,56,58,62,62,54,66,51,55,69,69,67,66,62,64,60,67,70,58,68,40,40,40,40,40,Rarely,Medium,Unwavering,Low
Bartosz Kapustka,Free Agents,Poland,179,72,28,Right foot,C,CMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Wing Forward', 'Second Striker']",70,Free Agent,Europe,66,69,66,61,68,67,62,58,60,59,56,59,65,61,72,74,69,62,65,63,74,40,40,40,40,40,Rarely,High,Standard,Medium
Michael Ameyaw,Free Agents,Poland,176,75,24,Right foot,C,RWF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Right Wing Forward']","['Attacking Midfielder', 'Left Wing Forward', 'Second Striker']",69,Free Agent,Europe,64,64,69,61,61,65,60,57,60,62,54,57,61,57,74,72,70,60,68,63,72,40,40,40,40,40,Regularly,High,Standard,Medium
Cezary Miszta,Rio Ave FC,Poland,192,80,23,Right foot,B,GK,['Goalkeeper'],[],69,Liga Portugal Betclic,Europe,40,48,40,42,55,56,40,42,48,42,43,43,41,58,53,55,64,62,60,51,53,65,64,65,70,70,Occasionally,Medium,Standard,Medium
Mateusz Praszelik,FC Südtirol,Poland,184,74,24,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",69,Serie BKT,Europe,63,69,68,67,69,67,60,51,64,62,55,57,64,60,68,67,70,60,68,60,68,40,40,40,40,40,Occasionally,High,Standard,Medium
